case_index,layout,gpu_layers,cpu_offload_ratio,batch_size,sequence_length,new_tokens,trial,prefill_ms,prefill_input_tokens_per_s,ttft_ms,generation_ms,decode_ms,decode_tpot_ms,decode_generated_tokens_per_s,generation_generated_tokens_per_s,final_kv_cpu_bytes,final_kv_gpu_bytes,final_cached_positions,decode_step_ms_json
3,prefix,6,0.5,4,32,32,0,154.148328,830.3690455857557,150.713227,1429.777264,1279.064037,41.260130225806456,96.94588887890059,89.52443378621244,9289728,9289728,63,"[39.511237, 39.198699, 41.339057, 39.159477, 39.234094, 39.22705, 39.74874, 39.380667, 39.590136, 48.733028, 59.492598, 39.652362, 39.78258, 39.998491, 39.93281, 39.850354, 39.870778, 39.915612, 44.097258, 39.731733, 40.176879, 40.025457, 40.039799, 42.31413, 42.178523, 40.390133, 43.43603, 40.692674, 40.951156, 40.528508, 40.851374]"
3,prefix,6,0.5,4,32,32,1,151.627222,844.1755926913969,180.582611,1482.59932,1302.016709,42.000538999999996,95.236873031558,86.33485681080711,9289728,9289728,63,"[39.584351, 39.851662, 42.8992, 43.058238, 39.20624, 39.364335, 39.595479, 40.010493, 41.205302, 43.043847, 40.182276, 40.044444, 42.462415, 40.382258, 40.396192, 40.122681, 39.711476, 40.437509, 40.479206, 40.221442, 40.156377, 47.900349, 63.005387, 40.685434, 46.320344, 40.554321, 40.065425, 50.400525, 39.882133, 40.446354, 40.298015]"
3,prefix,6,0.5,4,32,32,2,153.589855,833.3883771164443,153.599127,1479.390199,1325.791072,42.76745393548387,93.52906549064467,86.5221360034169,9289728,9289728,63,"[39.349882, 39.138985, 39.040617, 39.600585, 39.08681, 39.547918, 39.534141, 39.20251, 76.853555, 39.615102, 39.853324, 39.493477, 39.715466, 48.186365, 39.793785, 40.469436, 39.857994, 41.268631, 42.4176, 40.049591, 40.283089, 43.348945, 40.630821, 53.980251, 58.851132, 40.380631, 40.588617, 40.289321, 41.042077, 41.477973, 42.811]"
3,prefix,6,0.5,4,32,32,3,182.194495,702.5459248919678,151.852132,1432.48976,1280.637628,41.31089122580645,96.8267660490763,89.35491448120369,9289728,9289728,63,"[38.868442, 38.887077, 39.661836, 39.106508, 39.402394, 39.054475, 41.209822, 39.436895, 39.533502, 39.756347, 39.296844, 39.256366, 39.631171, 39.764499, 47.509016, 39.574361, 39.449123, 40.422449, 39.744204, 59.456496, 48.706584, 40.118422, 44.280345, 40.473729, 40.066742, 39.845668, 43.074682, 41.48633, 40.220764, 40.41266, 42.897391]"
3,prefix,6,0.5,4,32,32,4,152.108658,841.5037098019759,152.095328,1432.345111,1280.2497830000002,41.2983800967742,96.85609921325796,89.36393821363069,9289728,9289728,63,"[39.086956, 39.139362, 39.138069, 39.378042, 40.009539, 39.961721, 64.191135, 42.174414, 40.857641, 39.388668, 39.402635, 39.572123, 41.609294, 40.811179, 39.051073, 38.930497, 41.956773, 39.483793, 39.559196, 39.649413, 39.684004, 39.306897, 39.854673, 39.805714, 45.953385, 41.068531, 49.111804, 39.79202, 40.811246, 40.949311, 40.526679]"
3,prefix,6,0.5,4,32,32,5,179.722421,712.2094132039318,155.10891,3459.84285,3304.73394,106.6043206451613,37.52193134192219,36.99589997274009,9289728,9289728,63,"[60.469539, 71.670507, 79.067615, 66.339642, 70.35623, 122.690064, 184.002944, 292.017044, 172.979967, 88.236783, 96.610935, 292.171778, 174.259077, 73.244711, 83.749633, 73.636967, 72.084026, 71.001675, 132.915034, 165.055987, 110.022107, 72.51524, 73.034793, 92.709215, 82.16411, 87.070317, 74.772314, 79.174789, 71.908684, 75.822761, 42.946897]"
3,prefix,6,0.5,4,32,32,6,153.373448,834.5642721678918,150.100642,1401.204941,1251.104299,40.35820319354839,99.1124401851328,91.3499490721536,9289728,9289728,63,"[38.370587, 38.237627, 38.517553, 38.067059, 43.127409, 39.721542, 38.76675, 40.894838, 38.731345, 39.455418, 38.649818, 57.687405, 49.040129, 38.910758, 39.148969, 38.665431, 38.515286, 38.396856, 39.043635, 39.008673, 39.2176, 39.352487, 39.442713, 40.404263, 40.210443, 39.835087, 39.789948, 39.788223, 39.300933, 42.579344, 40.193558]"
3,prefix,6,0.5,4,32,32,7,153.29002,835.0184832645987,181.5905,1443.755791,1262.165291,40.71500938709678,98.24386780732667,88.6576530448701,9289728,9289728,63,"[39.076519, 38.881844, 38.701496, 38.565681, 39.443419, 39.464171, 39.625677, 39.982539, 39.303385, 39.22324, 39.233437, 39.286688, 39.769775, 39.045412, 39.495453, 42.184042, 39.198889, 40.806318, 41.601258, 39.173757, 38.765156, 39.208358, 42.064815, 39.817664, 39.68792, 70.437021, 40.289847, 40.191835, 39.989876, 39.758926, 39.859331]"
3,prefix,6,0.5,4,32,32,8,176.279579,726.1192744282648,150.265617,1422.441913,1272.176296,41.037945032258065,97.47076752639006,89.98609984012752,9289728,9289728,63,"[42.853154, 38.888667, 40.211588, 43.904445, 38.735814, 39.013784, 38.876203, 41.23524, 39.010853, 38.88716, 39.376568, 57.253068, 50.751002, 39.11023, 39.818822, 39.680849, 39.876802, 40.263141, 39.677932, 39.744915, 40.077672, 39.701726, 39.252194, 39.894972, 43.957097, 39.953646, 40.70977, 40.381295, 40.294337, 40.343091, 40.407856]"
3,prefix,6,0.5,4,32,32,9,152.191618,841.0450041999028,178.024015,1467.250905,1289.2268900000001,41.587964193548395,96.18167365404548,87.23797652045067,9289728,9289728,63,"[39.699103, 39.777358, 38.978094, 39.23796, 39.535716, 39.767933, 39.929699, 39.962473, 39.062105, 38.801386, 42.332238, 39.165164, 40.584341, 41.855802, 39.312681, 39.1445, 39.62381, 51.3709, 39.863227, 42.628627, 39.900129, 40.368751, 39.847324, 40.416789, 69.93055, 40.831149, 40.505551, 41.428004, 41.685638, 41.930279, 41.70578]"
