case_index,layout,gpu_layers,cpu_offload_ratio,batch_size,sequence_length,new_tokens,name,category,src,dst,bytes,wall_ms,phase
2,interleaved,6,0.5,1,512,32,into_block_1,activation_copy,cpu,cuda:0,1572864,0.552946,prefill
2,interleaved,6,0.5,1,512,32,block_1,gpu_compute,,cuda:0,0,4.71185,prefill
2,interleaved,6,0.5,1,512,32,into_block_2,activation_copy,cuda:0,cpu,1572864,0.483381,prefill
2,interleaved,6,0.5,1,512,32,block_2,cpu_compute,,cpu,0,102.462207,prefill
2,interleaved,6,0.5,1,512,32,into_block_3,activation_copy,cpu,cuda:0,1572864,0.520694,prefill
2,interleaved,6,0.5,1,512,32,block_3,gpu_compute,,cuda:0,0,4.705992,prefill
2,interleaved,6,0.5,1,512,32,into_block_4,activation_copy,cuda:0,cpu,1572864,0.493783,prefill
2,interleaved,6,0.5,1,512,32,block_4,cpu_compute,,cpu,0,109.26379,prefill
2,interleaved,6,0.5,1,512,32,into_block_5,activation_copy,cpu,cuda:0,1572864,0.528605,prefill
2,interleaved,6,0.5,1,512,32,block_5,gpu_compute,,cuda:0,0,4.729936,prefill
2,interleaved,6,0.5,1,512,32,into_block_6,activation_copy,cuda:0,cpu,1572864,0.544789,prefill
2,interleaved,6,0.5,1,512,32,block_6,cpu_compute,,cpu,0,98.323196,prefill
2,interleaved,6,0.5,1,512,32,into_block_7,activation_copy,cpu,cuda:0,1572864,0.543107,prefill
2,interleaved,6,0.5,1,512,32,block_7,gpu_compute,,cuda:0,0,4.686141,prefill
2,interleaved,6,0.5,1,512,32,into_block_8,activation_copy,cuda:0,cpu,1572864,0.51286,prefill
2,interleaved,6,0.5,1,512,32,block_8,cpu_compute,,cpu,0,99.018921,prefill
2,interleaved,6,0.5,1,512,32,into_block_9,activation_copy,cpu,cuda:0,1572864,0.566378,prefill
2,interleaved,6,0.5,1,512,32,block_9,gpu_compute,,cuda:0,0,4.685488,prefill
2,interleaved,6,0.5,1,512,32,into_block_10,activation_copy,cuda:0,cpu,1572864,0.524187,prefill
2,interleaved,6,0.5,1,512,32,block_10,cpu_compute,,cpu,0,97.196114,prefill
2,interleaved,6,0.5,1,512,32,into_block_11,activation_copy,cpu,cuda:0,1572864,0.577472,prefill
