case_index,layout,gpu_layers,cpu_offload_ratio,batch_size,sequence_length,new_tokens,trial,prefill_ms,prefill_input_tokens_per_s,ttft_ms,generation_ms,decode_ms,decode_tpot_ms,decode_generated_tokens_per_s,generation_generated_tokens_per_s,final_kv_cpu_bytes,final_kv_gpu_bytes,final_cached_positions,decode_step_ms_json
1,prefix,0,1.0,4,512,32,0,6212.551906,329.6551933871279,7808.625945,12092.130554,4283.504609,138.17756803225805,28.948258801791805,10.585396794087574,160137216,0,543,"[171.745285, 141.795359, 151.586966, 136.650306, 150.005411, 132.45277, 131.075941, 157.095711, 131.158709, 139.241087, 128.901173, 131.1246, 125.901528, 128.700401, 168.602759, 139.979463, 131.360911, 126.914774, 131.638398, 127.355686, 128.977452, 127.519728, 172.891593, 131.14194, 130.688689, 132.596925, 132.569712, 129.454934, 128.795962, 129.59563, 155.978484]"
1,prefix,0,1.0,4,512,32,1,7887.622997,259.6472981503986,6212.864909,12548.608921,6335.744011999999,204.37883909677416,19.57149780122777,10.200333822324561,160137216,0,543,"[151.411896, 137.703516, 157.065961, 135.234118, 148.138037, 160.284228, 130.342203, 128.217123, 133.789454, 136.503314, 128.363619, 129.275718, 129.923399, 157.892839, 132.884119, 133.697565, 133.846177, 137.044569, 233.598542, 248.033197, 351.410391, 479.740116, 492.288927, 281.951077, 267.78715, 298.260525, 341.151028, 245.224792, 225.417232, 219.625444, 149.632673]"
1,prefix,0,1.0,4,512,32,2,6310.162078,324.555847327635,7898.99461,12168.422558,4269.4279480000005,137.7234821935484,29.04370363202578,10.519029840548047,160137216,0,543,"[151.059706, 138.446608, 152.01848, 135.488205, 166.329818, 141.097497, 132.09383, 127.987511, 130.833057, 130.626037, 129.461822, 131.187324, 148.252837, 136.975819, 131.391721, 128.648778, 130.366294, 130.314967, 131.46987, 135.268993, 160.290383, 131.801629, 129.223354, 129.890191, 134.066485, 132.608598, 135.624789, 145.977369, 161.026933, 135.748261, 133.844685]"
1,prefix,0,1.0,4,512,32,3,7232.343063,283.17240791264163,7189.68566,11474.915277,4285.229617,138.2332134516129,28.936605755751735,11.154766454490487,160137216,0,543,"[153.624974, 167.289813, 156.568002, 134.561325, 147.063311, 135.517049, 129.177189, 130.039371, 139.534441, 156.770165, 132.419212, 136.841404, 132.585284, 139.907583, 129.533361, 127.564278, 159.564941, 132.655414, 128.588229, 127.687804, 134.203035, 130.280017, 133.013282, 130.27606, 164.159088, 133.293707, 132.340979, 134.892967, 130.554287, 132.70723, 132.010022]"
1,prefix,0,1.0,4,512,32,4,7804.068363,262.4272244602325,6284.330099,12470.419448,6186.089349000001,199.55126932258068,20.04497397375047,10.264289868816608,160137216,0,543,"[232.990218, 228.29277, 344.427856, 561.959912, 586.076192, 500.5507, 233.428691, 288.734717, 221.69853, 163.038147, 130.094636, 129.73799, 127.251936, 127.691743, 129.123593, 132.004458, 137.598706, 158.39118, 135.624126, 129.991734, 134.286049, 144.03003, 130.51137, 133.008362, 129.8634, 159.48587, 130.949162, 129.525239, 129.084975, 130.388321, 136.243485]"
1,prefix,0,1.0,4,512,32,5,6314.247071,324.3458763921403,7716.601708,11980.054017,4263.452309,137.5307196451613,29.084411179700613,10.684425948193953,160137216,0,543,"[173.762935, 146.521534, 151.627584, 133.677561, 146.632145, 129.113669, 128.176855, 131.270034, 157.532862, 132.073212, 128.23942, 131.323278, 128.521928, 128.109031, 129.110818, 133.966659, 160.427625, 136.289716, 132.856479, 133.044111, 132.337825, 130.587682, 133.711318, 133.761243, 164.580675, 129.617849, 129.176636, 138.56253, 131.469442, 132.972614, 134.391049]"
1,prefix,0,1.0,4,512,32,6,7811.539708,262.1762260137512,6297.124337,15399.456829,9102.332492000001,293.6236287741936,13.62288183924099,8.311981482291799,160137216,0,543,"[167.517978, 139.304449, 150.550406, 134.649638, 154.992514, 156.001281, 555.306251, 572.376982, 966.600163, 1074.319505, 793.704833, 835.247474, 287.755376, 434.358667, 426.02821, 194.853187, 165.577762, 131.15756, 160.047732, 128.34933, 131.71948, 130.425415, 129.48179, 130.270577, 132.102431, 128.087402, 159.708956, 131.519496, 133.605968, 132.773953, 133.932695]"
1,prefix,0,1.0,4,512,32,7,6256.728644,327.3276046523075,7621.972992,11892.699875,4270.726883,137.76538332258065,29.034870034324317,10.762905088446116,160137216,0,543,"[156.748731, 166.765308, 165.204996, 148.964775, 146.566832, 131.320472, 131.428939, 132.730562, 132.042044, 132.874811, 158.252863, 128.422314, 132.208271, 131.027834, 132.504037, 130.590164, 129.387761, 128.075253, 155.8903, 130.47016, 128.424709, 130.329983, 129.342383, 127.906911, 129.424115, 134.823416, 155.870416, 130.725614, 128.100651, 143.771593, 130.525556]"
1,prefix,0,1.0,4,512,32,8,7808.126158,262.29084399483907,6153.999769,12365.200046,6211.200277,200.36129925806452,19.963935225075662,10.351631960973128,160137216,0,543,"[156.34535, 140.356109, 180.060783, 134.622016, 147.14569, 129.440775, 135.301243, 129.741338, 128.601511, 173.480151, 251.30827, 304.574466, 261.642144, 464.741962, 564.329562, 256.399009, 392.600664, 241.516369, 261.996283, 224.52125, 178.72406, 135.208018, 136.244902, 132.682632, 132.101923, 132.701086, 129.867681, 144.711766, 140.897667, 136.527567, 132.803112]"
1,prefix,0,1.0,4,512,32,9,6224.655997,329.0141657606529,7831.435324,12111.935755,4280.500431,138.08065906451614,28.968575520276588,10.5680877598083,160137216,0,543,"[151.681458, 142.956261, 165.620798, 145.733168, 146.516437, 137.535149, 130.089337, 129.790229, 133.386652, 131.096041, 157.074836, 130.313299, 131.718023, 130.49435, 127.460191, 142.167523, 132.718501, 131.265565, 158.145381, 130.097426, 136.763062, 127.647394, 128.662761, 129.104324, 130.772083, 128.832963, 158.843432, 136.034144, 130.234979, 155.013052, 132.726653]"
