bytes,pinned,direction,trial,wall_ms,cuda_event_span_ms,wall_effective_GB_per_s,event_span_effective_GB_per_s
98304,True,H2D,21,0.049668,0.027264000847935677,1.9792220343078037,3.605633690678351
98304,True,H2D,22,0.047728,0.025919999927282333,2.0596714716728126,3.7925926032325803
98304,True,H2D,23,0.04885,0.027871999889612198,2.0123643807574205,3.5269804961730635
98304,True,H2D,24,0.049646,0.027904000133275986,1.9800991016396083,3.522935762990154
98304,True,H2D,25,0.051677,0.0289280004799366,1.90227760899433,3.3982300321164627
98304,True,H2D,26,0.047597,0.02643200010061264,2.0653402525369247,3.719128315141067
98304,True,H2D,27,0.05292,0.031007999554276466,1.8575963718820863,3.1702786833419703
98304,True,H2D,28,0.062375,0.04032000154256821,1.5760160320641283,2.4380951448182526
98304,True,H2D,29,0.051654,0.029759999364614487,1.9031246370077826,3.3032258769765415
98304,True,H2D,30,0.048777,0.02812799997627735,2.0153760993911063,3.4948805490226045
98304,True,H2D,31,0.052108,0.03001599945127964,1.8865433330774546,3.2750533647750686
98304,True,H2D,32,0.074635,0.0352960005402565,1.317130032826422,2.785131417025007
98304,True,H2D,33,0.055224,0.031168000772595406,1.7800956106040853,3.154004028594423
98304,True,H2D,34,0.050506,0.028416000306606293,1.9463826080069695,3.459459422132178
98304,True,H2D,35,0.050997,0.029759999364614487,1.9276428025177952,3.3032258769765415
98304,True,H2D,36,0.052018,0.02937600016593933,1.8898073743704102,3.3464052098549755
98304,True,H2D,37,0.049188,0.029023999348282814,1.9985362283483776,3.3869901532304194
98304,True,H2D,38,0.05303,0.032127998769283295,1.8537431642466529,3.0597610733845575
98304,True,H2D,39,0.051277,0.02937600016593933,1.9171168360083468,3.3464052098549755
98304,True,H2D,40,0.054661,0.02876799926161766,1.7984303250946745,3.4171302323118957
98304,True,H2D,41,0.053332,0.0307839997112751,1.8432460811520288,3.19334722329778
98304,True,H2D,42,0.048675,0.02707199938595295,2.01959938366718,3.631205756121867
98304,True,H2D,43,0.059688,0.030848000198602676,1.6469642139123442,3.186721971184793
98304,True,H2D,44,0.053621,0.030592000111937523,1.8333115756886293,3.213389109580975
98304,True,H2D,45,0.050628,0.029311999678611755,1.9416923441573832,3.353711827164423
98304,True,H2D,46,0.053681,0.030751999467611313,1.8312624578528716,3.1966701906175548
98304,True,H2D,47,0.072511,0.03392000123858452,1.3557115472135262,2.898113101722936
98304,True,H2D,48,0.051139,0.029343999922275543,1.9222902285926593,3.350054534500449
98304,True,H2D,49,0.048826,0.027615999802947044,2.0133535411461105,3.5596755758054965
98304,True,D2H,0,0.077524,0.03356799855828285,1.2680460244569423,2.928503462287704
98304,True,D2H,1,0.061818,0.03440000116825104,1.5902164418130642,2.857674321555785
98304,True,D2H,2,0.051249,0.028351999819278717,1.9181642568635486,3.4672686451258903
98304,True,D2H,3,0.046472,0.025696000084280968,2.11533826820451,3.825653785708678
98304,True,D2H,4,0.056951,0.03190400078892708,1.7261154325648365,3.081243655000108
98304,True,D2H,5,0.049064,0.027456000447273254,2.0035871514756236,3.5804195220925883
98304,True,D2H,6,0.046275,0.025599999353289604,2.1243435980551055,3.8400000970065618
98304,True,D2H,7,0.048896,0.02783999964594841,2.0104712041884816,3.531034527664094
98304,True,D2H,8,0.055194,0.02864000014960766,1.781063159039026,3.4324022167069255
98304,True,D2H,9,0.052988,0.02796800062060356,1.8552125009436098,3.514874063882174
98304,True,D2H,10,0.046206,0.025536000728607178,2.1275159070250615,3.849623950310791
98304,True,D2H,11,0.049795,0.02844800055027008,1.974174113866854,3.4555679871521487
98304,True,D2H,12,0.048536,0.02707199938595295,2.0253832207021594,3.631205756121867
98304,True,D2H,13,0.045888,0.024607999250292778,2.1422594142259412,3.9947985612373755
98304,True,D2H,14,0.044516,0.02454400062561035,2.2082846616946714,4.0052150217689055
98304,True,D2H,15,0.045851,0.025087999179959297,2.1439881354823234,3.918367475016774
98304,True,D2H,16,0.059139,0.02751999907195568,1.6622533353624511,3.57209314371587
98304,True,D2H,17,0.045598,0.024639999493956566,2.155884030001316,3.989610471546923
98304,True,D2H,18,0.044973,0.02470399998128414,2.185844840237476,3.9792746144136797
98304,True,D2H,19,0.043793,0.02393599972128868,2.2447423104149067,4.106951919479194
98304,True,D2H,20,0.06325,0.03936000168323517,1.5542134387351778,2.497560868801263
98304,True,D2H,21,0.050089,0.028255999088287354,1.9625865958593702,3.4790488098772934
98304,True,D2H,22,0.045727,0.024768000468611717,2.1498020862947493,3.9689921729684983
98304,True,D2H,23,0.045295,0.02582399919629097,2.170305773264157,3.806691568288119
98304,True,D2H,24,0.048042,0.02816000021994114,2.0462095666291993,3.490909063643661
98304,True,D2H,25,0.052986,0.031072000041604042,1.8552825274600837,3.163748708431233
98304,True,D2H,26,0.046993,0.026176000013947487,2.0918860255782774,3.7555012204928255
98304,True,D2H,27,0.045364,0.02489599958062172,2.167004673309232,3.9485861847666808
98304,True,D2H,28,0.060715,0.03161599859595299,1.619105657580499,3.1093118789733065
98304,True,D2H,29,0.032679,0.017184000462293625,3.0081703846506933,5.720670237160767
98304,True,D2H,30,0.031516,0.016448000445961952,3.1191775606041374,5.976653534450384
98304,True,D2H,31,0.031142,0.01600000075995922,3.156637338642348,6.143999708175673
98304,True,D2H,32,0.031198,0.016095999628305435,3.1509712161035965,6.107356005844373
98304,True,D2H,33,0.031179,0.01600000075995922,3.1528913691908014,6.143999708175673
98304,True,D2H,34,0.038466,0.023104000836610794,2.555607549524255,4.254847491358581
98304,True,D2H,35,0.031135,0.016095999628305435,3.1573470370965153,6.107356005844373
98304,True,D2H,36,0.030721,0.01568000018596649,3.199895836724065,6.269387680746426
98304,True,D2H,37,0.030854,0.015744000673294067,3.18610228819602,6.243902172003158
98304,True,D2H,38,0.031079,0.01583999954164028,3.1630361337237365,6.206060785644461
98304,True,D2H,39,0.030676,0.01571200042963028,3.2045899074194812,6.256618973521324
98304,True,D2H,40,0.093755,0.034143999218940735,1.0485200789291238,2.8791003470228445
98304,True,D2H,41,0.034429,0.01820800080895424,2.8552673618170727,5.398945278586354
98304,True,D2H,42,0.031536,0.016416000202298164,3.1171993911719937,5.988304019771996
98304,True,D2H,43,0.031413,0.01616000011563301,3.129405023397956,6.0831682733035235
98304,True,D2H,44,0.030735,0.015647999942302704,3.1984382625671057,6.282208612120811
98304,True,D2H,45,0.034096,0.018783999606966972,2.883153449084937,5.233390228752939
98304,True,D2H,46,0.031405,0.016287999227643013,3.130202197102372,6.035363743949862
98304,True,D2H,47,0.034238,0.016256000846624374,2.8711957474151526,6.047243779543308
98304,True,D2H,48,0.030997,0.01583999954164028,3.171403684227506,6.206060785644461
98304,True,D2H,49,0.033811,0.01849599927663803,2.907456153322883,5.314879100593719
393216,False,H2D,0,0.14753,0.11577600240707397,2.6653290856097067,3.3963515048432376
393216,False,H2D,1,0.142888,0.12457600235939026,2.751917585801467,3.156434566471383
393216,False,H2D,2,0.146395,0.11593600362539291,2.685993374090645,3.3916642604875484
393216,False,H2D,3,0.156086,0.12511999905109406,2.5192265802185974,3.142711021276672
393216,False,H2D,4,0.133427,0.1173119992017746,2.947049697587445,3.3518821831999923
393216,False,H2D,5,0.131662,0.11558400094509125,2.9865564855463234,3.4019933276647794
393216,False,H2D,6,0.130385,0.11407999694347382,3.0158070330176017,3.4468444121263166
393216,False,H2D,7,0.175761,0.14047999680042267,2.2372198610613276,2.799088902020938
393216,False,H2D,8,0.157974,0.13500800728797913,2.4891184625318092,2.9125383590119194
393216,False,H2D,9,0.162713,0.13651199638843536,2.4166231339843773,2.880450146528744
393216,False,H2D,10,0.164593,0.1416960060596466,2.389020189193951,2.775067632001403
393216,False,H2D,11,0.157961,0.13593600690364838,2.4893233139825655,2.892655220325193
393216,False,H2D,12,0.156951,0.1337279975414276,2.505342431714357,2.9404164216112303
393216,False,H2D,13,0.16862,0.14428800344467163,2.331965365911517,2.7252161691375942
393216,False,H2D,14,0.177585,0.1539520025253296,2.2142410676577415,2.554146705141458
393216,False,H2D,15,0.150574,0.1284160017967224,2.6114468633362997,3.062048300043213
393216,False,H2D,16,0.150715,0.12284799665212631,2.609003748797399,3.2008336376333903
393216,False,H2D,17,0.138588,0.11791999638080597,2.8373019309031084,3.3345998309749305
393216,False,H2D,18,0.137693,0.11699199676513672,2.8557443007269794,3.3610504211616057
393216,False,H2D,19,0.145,0.12464000284671783,2.7118344827586207,3.1548137918736785
393216,False,H2D,20,0.139414,0.11830399930477142,2.820491485790523,3.3237760541552617
393216,False,H2D,21,0.14639,0.12240000069141388,2.6860851151034906,3.2125490014607765
393216,False,H2D,22,0.142046,0.12083200365304947,2.7682300099967616,3.2542371897519744
393216,False,H2D,23,0.137859,0.11737599968910217,2.8523056166082736,3.350054534500449
393216,False,H2D,24,0.138925,0.11817599833011627,2.830419290984344,3.3273761639954924
393216,False,H2D,25,0.138596,0.11779200285673141,2.8371381569453664,3.338223227923737
393216,False,H2D,26,0.140207,0.11897599697113037,2.804539003045497,3.305002773756241
393216,False,H2D,27,0.153587,0.13286399841308594,2.5602166850058925,2.9595376076027504
393216,False,H2D,28,0.141664,0.12095999717712402,2.7756946013101422,3.2507937266582965
393216,False,H2D,29,0.141067,0.11958400160074234,2.787441428541048,3.2881990461637054
393216,False,H2D,30,0.138306,0.11785600334405899,2.843087067806169,3.336410440222362
393216,False,H2D,31,0.13852,0.11807999759912491,2.8386947733179326,3.330081368522268
393216,False,H2D,32,0.146395,0.12559999525547028,2.685993374090645,3.13070075520464
393216,False,H2D,33,0.140637,0.11980800330638885,2.7959640777320334,3.282051191475215
393216,False,H2D,34,0.146421,0.1231359988451004,2.685516421824738,3.19334722329778
393216,False,H2D,35,0.147825,0.12044800072908401,2.660010147133435,3.26461209501049
393216,False,H2D,36,0.143101,0.12134400010108948,2.747821468752839,3.2405063264143172
393216,False,H2D,37,0.16402,0.1419840008020401,2.397366174856725,2.7694387943627383
393216,False,H2D,38,0.180682,0.1581439971923828,2.17628762134579,2.486442779877703
393216,False,H2D,39,0.183366,0.15913599729537964,2.1444324465822455,2.4709431346958772
393216,False,H2D,40,0.169408,0.14575999975204468,2.321118247072157,2.697694845423352
393216,False,H2D,41,0.173904,0.1491200029850006,2.2611095776980403,2.636909818460452
393216,False,H2D,42,0.176045,0.15062400698661804,2.2336107245306596,2.610579866162601
393216,False,H2D,43,0.174764,0.15132799744606018,2.249982833993271,2.5984352309965586
393216,False,H2D,44,0.166384,0.14284799993038177,2.3633041638619097,2.7526881733845574
393216,False,H2D,45,0.164613,0.13737599551677704,2.3887299301999234,2.8623341255567354
393216,False,H2D,46,0.167378,0.14406399428844452,2.3492693185484352,2.72945368440017
393216,False,H2D,47,0.164298,0.14115199446678162,2.393309717708067,2.785762974766457
393216,False,H2D,48,0.162234,0.13964800536632538,2.4237582750841375,2.815765244684403
393216,False,H2D,49,0.193163,0.16979199647903442,2.0356693569679494,2.3158688757661996
393216,False,D2H,0,0.226246,0.18009600043296814,1.738001997825376,2.183368864687005
393216,False,D2H,1,0.204912,0.17679999768733978,1.9189505739048958,2.2240724272823744
393216,False,D2H,2,0.206595,0.17215999960899353,1.9033180861105061,2.2840148750758864
393216,False,D2H,3,0.189141,0.16512000560760498,2.078956968610719,2.3813952679631543
393216,False,D2H,4,0.200698,0.17161600291728973,1.959242244566463,2.2912548556996186
393216,False,D2H,5,0.212067,0.18704000115394592,1.8542064536207896,2.1023096534112935
393216,False,D2H,6,0.194814,0.1711679995059967,2.018417567525948,2.297251829400647
393216,False,D2H,7,0.220487,0.19648000597953796,1.7833976606330533,2.001302870689808
393216,False,D2H,8,0.204894,0.18067200481891632,1.9191191542944157,2.1764080184647976
393216,False,D2H,9,0.21266,0.18902400135993958,1.849036019937929,2.0802437636014166
393216,False,D2H,10,0.210476,0.1863359957933426,1.8682225051787378,2.110252494832503
393216,False,D2H,11,0.199158,0.17295999825000763,1.9743921911246347,2.273450531790709
393216,False,D2H,12,0.189171,0.16684800386428833,2.0786272737364606,2.3567318211360564
393216,False,D2H,13,0.226269,0.19977599382400513,1.737825331795341,1.9682845394647768
393216,False,D2H,14,0.213162,0.18534399569034576,1.8446815098375884,2.121547010656585
393216,False,D2H,15,0.226791,0.20265600085258484,1.7338254163525009,1.940312639871106
393216,False,D2H,16,0.18219,0.15561600029468536,2.1582743289972006,2.5268352820749707
393216,False,D2H,17,0.182226,0.15836800634860992,2.1578479470547562,2.48292574406997
393216,False,D2H,18,0.167805,0.14448000490665436,2.3432913202824706,2.7215945919578908
393216,False,D2H,19,0.178028,0.15059199929237366,2.20873121082077,2.6111347339015865
393216,False,D2H,20,0.168222,0.14470399916172028,2.3374826122623675,2.717381705259882
393216,False,D2H,21,0.167582,0.14419199526309967,2.34640951892208,2.7270307154188353
393216,False,D2H,22,0.170799,0.1480959951877594,2.302214884162085,2.655142696475161
393216,False,D2H,23,0.168535,0.1388159990310669,2.3331414839647553,2.8326417901728935
393216,False,D2H,24,0.178244,0.15721599757671356,2.2060546217544488,2.501119517485046
393216,False,D2H,25,0.163744,0.14246399700641632,2.40140707445769,2.760107874709498
393216,False,D2H,26,0.157399,0.13657599687576294,2.498211551534635,2.8791003470228445
393216,False,D2H,27,0.155507,0.13497599959373474,2.528606429292572,2.913229027260726
393216,False,D2H,28,0.169999,0.1488959938287735,2.3130489002876486,2.640876963098068
393216,False,D2H,29,0.18259,0.1616320013999939,2.153546196396298,2.4327855659406246
393216,False,D2H,30,0.162478,0.1412159949541092,2.420118416031709,2.7845004393998214
393216,False,D2H,31,0.15849,0.13753600418567657,2.4810145750520536,2.85900410098544
393216,False,D2H,32,0.157388,0.13657599687576294,2.4983861539634535,2.8791003470228445
393216,False,D2H,33,0.155288,0.1345600038766861,2.5321724795219205,2.9222353498172624
393216,False,D2H,34,0.157664,0.13663999736309052,2.494012583722346,2.8777518119757834
393216,False,D2H,35,0.179632,0.15724800527095795,2.189008639885989,2.5006104167899603
393216,False,D2H,36,0.158852,0.13769599795341492,2.4753607131166118,2.8556821247123843
393216,False,D2H,37,0.159065,0.13792000710964203,2.472046018923082,2.8510439365581366
393216,False,D2H,38,0.155675,0.13500800728797913,2.525877629677212,2.9125383590119194
393216,False,D2H,39,0.162497,0.1353919953107834,2.419835443115873,2.904278049063378
393216,False,D2H,40,0.156367,0.13529600203037262,2.514699393094451,2.906338650803051
393216,False,D2H,41,0.162137,0.1409599930047989,2.425208311489666,2.789557459658878
393216,False,D2H,42,0.160576,0.13948799669742584,2.448784376245516,2.818995249124949
393216,False,D2H,43,0.16826,0.1393599957227707,2.336954712944253,2.8215844723634027
393216,False,D2H,44,0.156265,0.1353600025177002,2.516340831280197,2.9049644849746628
393216,False,D2H,45,0.168413,0.14668799936771393,2.3348316341375073,2.6806282838059277
393216,False,D2H,46,0.168845,0.13577599823474884,2.328857828185614,2.8960641432379846
393216,False,D2H,47,0.160281,0.1372160017490387,2.4532914069665153,2.8656716052634494
393216,False,D2H,48,0.161403,0.14022399485111237,2.4362372446608798,2.804199098859725
393216,False,D2H,49,0.155394,0.13462400436401367,2.530445190934013,2.9208461140167254
393216,True,H2D,0,0.069411,0.044224001467227936,5.665038682629555,8.891461354789243
393216,True,H2D,1,0.066194,0.04374400153756142,5.94035713206635,8.989026750613096
393216,True,H2D,2,0.074495,0.044704001396894455,5.278421370561783,8.795991135310683
393216,True,H2D,3,0.065988,0.044544000178575516,5.958901618476086,8.827586171507033
393216,True,H2D,4,0.078595,0.043776001781225204,5.003066352821426,8.982455774858904
393216,True,H2D,5,0.069217,0.04588799923658371,5.680916537844749,8.569037799462672
393216,True,H2D,6,0.065296,0.04460800066590309,6.022053418279833,8.814920958799249
393216,True,H2D,7,0.06498,0.043807998299598694,6.051338873499539,8.97589516213075
393216,True,H2D,8,0.064303,0.04342399910092354,6.115049064584856,9.055269163167358
393216,True,H2D,9,0.065514,0.044895999133586884,6.002014836523491,8.758375079926298
393216,True,H2D,10,0.065463,0.044415999203920364,6.006690802438019,8.853026095274537
393216,True,H2D,11,0.071439,0.044576000422239304,5.504220383823962,8.821249019098213
393216,True,H2D,12,0.065304,0.04464000090956688,6.021315692760015,8.808601971057065
393216,True,H2D,13,0.064422,0.04403200000524521,6.103753376175841,8.930232557075742
393216,True,H2D,14,0.06562,0.04444799944758415,5.992319414812557,8.846652377767976
393216,True,H2D,15,0.066511,0.04483199864625931,5.9120446241975015,8.770878209169672
393216,True,H2D,16,0.065226,0.04364800080657005,6.028516235856866,9.008797487485651
393216,True,H2D,17,0.066233,0.04476799815893173,5.936859269548412,8.783417087447965
393216,True,H2D,18,0.068595,0.04566400125622749,5.732429477367155,8.6110719425047
393216,True,H2D,19,0.065835,0.044576000422239304,5.972750056960583,8.821249019098213
393216,True,H2D,20,0.065028,0.04460800066590309,6.046872116626684,8.814920958799249
393216,True,H2D,21,0.064438,0.04374400153756142,6.102237809987896,8.989026750613096
393216,True,H2D,22,0.064574,0.04368000105023384,6.089385820918635,9.00219758575063
393216,True,H2D,23,0.064913,0.044064000248909,6.05758476730393,8.923747226279934
393216,True,H2D,24,0.064888,0.04438399896025658,6.059918629022316,8.85940900350379
393216,True,H2D,25,0.064226,0.043935999274253845,6.122380344408806,8.949745231592388
393216,True,H2D,26,0.063512,0.043168000876903534,6.19120796070034,9.108969422079145
393216,True,H2D,27,0.063562,0.043296001851558685,6.18633774896951,9.082039522913684
393216,True,H2D,28,0.064769,0.04387199878692627,6.071052509688277,8.962801123097616
393216,True,H2D,29,0.064318,0.04396799951791763,6.113622936036569,8.943231539105128
393216,True,H2D,30,0.064714,0.044096000492572784,6.076212257007758,8.917271308227386
393216,True,H2D,31,0.072556,0.04665600135922432,5.419482882187552,8.427983293563104
393216,True,H2D,32,0.0648,0.04371200129389763,6.068148148148148,8.995607347195392
393216,True,H2D,33,0.066539,0.04527999833226204,5.909556801274441,8.684099259779195
393216,True,H2D,34,0.064689,0.04438399896025658,6.078560497147892,8.85940900350379
393216,True,H2D,35,0.06379,0.04335999861359596,6.164226367769243,9.068634976309783
393216,True,H2D,36,0.063313,0.04297599941492081,6.210667635398734,9.14966505382722
393216,True,H2D,37,0.063602,0.043296001851558685,6.182447092858714,9.082039522913684
393216,True,H2D,38,0.0636,0.043296001851558685,6.182641509433962,9.082039522913684
393216,True,H2D,39,0.063533,0.04310400038957596,6.18916153809831,9.122494349621741
393216,True,H2D,40,0.064588,0.043168000876903534,6.088065894593422,9.108969422079145
393216,True,H2D,41,0.076513,0.04435199871659279,5.139205102400899,8.86580112234923
393216,True,H2D,42,0.06356,0.04323200136423111,6.186532410320956,9.09548453903722
393216,True,H2D,43,0.063887,0.043616000562906265,6.154867187377714,9.015407073669545
393216,True,H2D,44,0.067148,0.044863998889923096,5.855959969023649,8.764622185480668
393216,True,H2D,45,0.06346,0.043007999658584595,6.196281121966593,9.14285721543695
393216,True,H2D,46,0.063728,0.04339199885725975,6.170223449661059,9.061947141303737
393216,True,H2D,47,0.064557,0.043616000562906265,6.090989358241554,9.015407073669545
393216,True,H2D,48,0.064672,0.04419200122356415,6.080158337456705,8.897899826051068
393216,True,H2D,49,0.063476,0.043007999658584595,6.194719263973784,9.14285721543695
393216,True,D2H,0,0.065083,0.039903998374938965,6.041762057680193,9.854050120625322
393216,True,D2H,1,0.06132,0.039423998445272446,6.4125244618395305,9.974026367362358
393216,True,D2H,2,0.060757,0.0395519994199276,6.4719456194347975,9.941747718621903
393216,True,D2H,3,0.060928,0.040031999349594116,6.453781512605042,9.822542126015168
393216,True,D2H,4,0.060767,0.039872001856565475,6.470880576628763,9.861957807248936
393216,True,D2H,5,0.06636,0.04543999955058098,5.925497287522604,8.653521212347206
393216,True,D2H,6,0.061249,0.040031999349594116,6.419957876863296,9.822542126015168
393216,True,D2H,7,0.060565,0.03977600112557411,6.492462643440931,9.88575997769621
393216,True,D2H,8,0.061346,0.04016000032424927,6.409806670361556,9.791234980707152
393216,True,D2H,9,0.062718,0.04195199906826019,6.269587678178514,9.37299791984161
393216,True,D2H,10,0.061316,0.04047999903559685,6.412942788179268,9.713834223519079
393216,True,D2H,11,0.061399,0.04076800122857094,6.404273685239173,9.645211640261316
393216,True,D2H,12,0.060826,0.04028800129890442,6.464603952257258,9.760126770316923
393216,True,D2H,13,0.06122,0.040863998234272,6.422999019928128,9.622553274050796
393216,True,D2H,14,0.060724,0.04025600105524063,6.475462749489494,9.767885276543387
393216,True,D2H,15,0.060668,0.04025600105524063,6.481439968352344,9.767885276543387
393216,True,D2H,16,0.061084,0.04032000154256821,6.4372994564861505,9.75238057927301
393216,True,D2H,17,0.060823,0.040352001786231995,6.46492280880588,9.744646674112815
393216,True,D2H,18,0.060635,0.04012800008058548,6.484967428053104,9.799043042522413
393216,True,D2H,19,0.073851,0.04150399938225746,5.324450582930496,9.474171305238016
393216,True,D2H,20,0.060899,0.04032000154256821,6.456854792361122,9.75238057927301
393216,True,D2H,21,0.061098,0.04064000025391579,6.435824413237749,9.67559049072871
393216,True,D2H,22,0.07363,0.042688000947237015,5.3404318891756075,9.211394098449835
393216,True,D2H,23,0.061254,0.040832001715898514,6.419433832892546,9.630093639198096
393216,True,D2H,24,0.060564,0.04025600105524063,6.492569843471369,9.767885276543387
393216,True,D2H,25,0.060847,0.040352001786231995,6.462372836787352,9.744646674112815
393216,True,D2H,26,0.062077,0.04105599969625473,6.334326723263044,9.577552681925573
393216,True,D2H,27,0.060921,0.040383998304605484,6.4545230708622645,9.736925923829507
393216,True,D2H,28,0.061422,0.04092799872159958,6.401875549477386,9.607506164050037
393216,True,D2H,29,0.060328,0.039903998374938965,6.517968439199045,9.854050120625322
393216,True,D2H,30,0.061811,0.040863998234272,6.361586125446927,9.622553274050796
393216,True,D2H,31,0.060854,0.04047999903559685,6.461629473822592,9.713834223519079
393216,True,D2H,32,0.063501,0.04047999903559685,6.192280436528558,9.713834223519079
393216,True,D2H,33,0.061885,0.040863998234272,6.353979154884059,9.622553274050796
393216,True,D2H,34,0.060605,0.04064000025391579,6.488177543107004,9.67559049072871
393216,True,D2H,35,0.06099,0.040383998304605484,6.447220855878013,9.736925923829507
393216,True,D2H,36,0.063645,0.04182400181889534,6.178270091916098,9.401682835198041
393216,True,D2H,37,0.060919,0.04047999903559685,6.4547349759516734,9.713834223519079
393216,True,D2H,38,0.064522,0.040672000497579575,6.094293419298844,9.667977851824638
393216,True,D2H,39,0.060711,0.040608000010252,6.476849335375797,9.683215127578991
393216,True,D2H,40,0.06149,0.04089599847793579,6.394795901772646,9.615023832029628
393216,True,D2H,41,0.060839,0.04032000154256821,6.463222603921826,9.75238057927301
393216,True,D2H,42,0.060802,0.04064000025391579,6.467155685668234,9.67559049072871
393216,True,D2H,43,0.060818,0.040608000010252,6.4654543062909005,9.683215127578991
393216,True,D2H,44,0.060482,0.04025600105524063,6.501372309116762,9.767885276543387
393216,True,D2H,45,0.060682,0.04054399952292442,6.479944629379387,9.69850050875389
393216,True,D2H,46,0.060588,0.04012800008058548,6.489998019409784,9.799043042522413
393216,True,D2H,47,0.061464,0.04070400074124336,6.397500976181179,9.660377182569515
393216,True,D2H,48,0.060734,0.04022400081157684,6.474396548885303,9.775656127344467
393216,True,D2H,49,0.062863,0.040352001786231995,6.255126226874314,9.744646674112815
6291456,False,H2D,0,1.466509,1.4149760007858276,4.29009027561372,4.446334069628
6291456,False,H2D,1,1.472034,1.442911982536316,4.27398823668475,4.360249326463441
6291456,False,H2D,2,1.502926,1.4715839624404907,4.186138239673809,4.2752953012386605
6291456,False,H2D,3,1.476272,1.4462720155715942,4.261718707663628,4.350119432763481
6291456,False,H2D,4,1.445088,1.4142400026321411,4.353683651099448,4.44864802882858
6291456,False,H2D,5,1.486529,1.4533120393753052,4.2323129922120595,4.329046914594015
6291456,False,H2D,6,1.446495,1.416416049003601,4.349448840127343,4.441813550775437
6291456,False,H2D,7,1.503124,1.4653120040893555,4.185586817854016,4.293594799224987
6291456,False,H2D,8,1.421615,1.3932160139083862,4.425569510732512,4.515779274134663
6291456,False,H2D,9,1.472767,1.4396799802780151,4.271861061525686,4.370037846039272
6291456,False,H2D,10,1.490929,1.462656021118164,4.2198226743191665,4.301391379218703
6291456,False,H2D,11,1.454254,1.4237439632415771,4.32624287091526,4.418951835746946
6291456,False,H2D,12,1.439287,1.4066879749298096,4.371231033143494,4.472531301985381
6291456,False,H2D,13,1.470088,1.4355839490890503,4.279645844330408,4.382506508234676
6291456,False,H2D,14,1.431657,1.3968960046768188,4.394527460138846,4.503882879567381
6291456,False,H2D,15,1.46761,1.4365119934082031,4.286871852876446,4.379675233391667
6291456,False,H2D,16,1.445564,1.399999976158142,4.352250056033493,4.493897219387756
6291456,False,H2D,17,1.463136,1.4328320026397705,4.299980316252214,4.390923701040296
6291456,False,H2D,18,1.4668,1.4365439414978027,4.289239160076357,4.379577831389033
6291456,False,H2D,19,1.441655,1.415071964263916,4.364051038563318,4.446032540311583
6291456,False,H2D,20,1.419686,1.3720320463180542,4.431582758440951,4.585502224152541
6291456,False,H2D,21,1.446054,1.4251840114593506,4.35077528225087,4.414486795678908
6291456,False,H2D,22,1.4147,1.3885120153427124,4.447201526825475,4.531077823224413
6291456,False,H2D,23,1.322957,1.2972160577774048,4.755601278046074,4.849967715308362
6291456,False,H2D,24,1.35219,1.3278080224990845,4.652789918576532,4.738227133286008
6291456,False,H2D,25,1.569302,1.5420160293579102,4.009079195718861,4.080019844294187
6291456,False,H2D,26,1.596922,1.564479947090149,3.939739073041764,4.021436012460102
6291456,False,H2D,27,1.531567,1.5048320293426514,4.107855549251192,4.180836051680975
6291456,False,H2D,28,1.569916,1.5417280197143555,4.0075112299001985,4.0807820312986545
6291456,False,H2D,29,1.548681,1.5100480318069458,4.06246089414153,4.166394622872724
6291456,False,H2D,30,1.667357,1.6414719820022583,3.773310694710251,3.83281351675934
6291456,False,H2D,31,1.432303,1.4064639806747437,4.392545432076872,4.473243599869303
6291456,False,H2D,32,1.491322,1.444767951965332,4.218710647331696,4.354648088256436
6291456,False,H2D,33,1.446884,1.4163520336151123,4.348279475065036,4.442014309070902
6291456,False,H2D,34,1.458269,1.4273920059204102,4.3143315807988785,4.407658144297331
6291456,False,H2D,35,1.460746,1.4282560348510742,4.307015730318618,4.404991714707522
6291456,False,H2D,36,1.476273,1.4449280500411987,4.261715820854273,4.354165593103833
6291456,False,H2D,37,1.4607,1.430400013923645,4.307151365783528,4.3983892189306415
6291456,False,H2D,38,1.468051,1.434559941291809,4.285584083931689,4.385634799152831
6291456,False,H2D,39,1.454108,1.423840045928955,4.326677248182391,4.418653638790774
6291456,False,H2D,40,1.453176,1.4227839708328247,4.329452179226742,4.421933426982105
6291456,False,H2D,41,1.449317,1.4161280393600464,4.340979923646794,4.442716919045775
6291456,False,H2D,42,2.347945,2.3157761096954346,2.6795585075459605,2.7167807689437806
6291456,False,H2D,43,1.44686,1.4144959449768066,4.348351602781195,4.447843079608941
6291456,False,H2D,44,1.482602,1.4528000354766846,4.243523211219195,4.330572581474148
6291456,False,H2D,45,1.426454,1.3971199989318848,4.410556526884148,4.503160791349272
6291456,False,H2D,46,1.453025,1.4214719533920288,4.329902100789732,4.426014867888761
6291456,False,H2D,47,1.420209,1.3902720212936401,4.429950803015612,4.525341734307388
6291456,False,H2D,48,1.494574,1.4614399671554565,4.209531277808927,4.304970536864183
6291456,False,H2D,49,1.458387,1.4219199419021606,4.313982502586762,4.424620412583609
6291456,False,D2H,0,1.462193,1.4120639562606812,4.302753466881595,4.455503571283377
6291456,False,D2H,1,1.43389,1.3912320137023926,4.387683853015225,4.522219110856262
6291456,False,D2H,2,1.435972,1.4061440229415894,4.381322198482978,4.474261453559046
6291456,False,D2H,3,1.412626,1.387328028678894,4.4537308530354105,4.534944778698908
