case_id,workload_id,kind,batch_size,sequence_length,new_tokens,gpu_layers,layout,block,trial,prefill_ms,prefill_input_tokens_per_s,ttft_ms,generation_ms,decode_ms,decode_tpot_ms,decode_generated_tokens_per_s,generation_generated_tokens_per_s,final_kv_cpu_bytes,final_kv_gpu_bytes,final_cached_positions,decode_step_ms_json
B1_S256_N32_G9,B1_S256_N32,primary,1,256,32,9,prefix,1,3,136.947857,1869.3246145501932,135.511215,647.672089,512.160874,16.521318516129032,60.52785672183151,49.40771810841458,5289984,15869952,287,"[16.781067, 15.835406, 23.155967, 32.677709, 15.443205, 15.572494, 16.544936, 15.674528, 15.152373, 15.160043, 15.267101, 15.133627, 15.434299, 16.393562, 15.713819, 15.289776, 15.079976, 15.13355, 15.958244, 15.063675, 15.777261, 15.161034, 15.291611, 15.414045, 15.817863, 20.241785, 16.536414, 15.271817, 15.357268, 15.363041, 15.437015]"
B1_S256_N32_G9,B1_S256_N32,primary,1,256,32,9,prefix,1,4,139.776228,1831.498843995132,135.59372,1253.597142,1118.003422,36.06462651612903,27.728000997120382,25.526541923146787,5289984,15869952,287,"[16.609191, 15.733655, 15.473416, 15.437646, 17.096481, 27.210218, 37.209026, 29.351423, 25.588411, 33.638694, 27.727817, 30.774208, 31.015391, 34.921512, 33.063921, 28.052611, 24.814513, 32.914413, 29.052924, 31.065139, 30.567571, 33.518442, 107.279102, 135.597415, 42.972846, 35.043281, 34.186081, 29.766866, 83.755312, 22.570315, 25.969032]"
B1_S256_N32_G12,B1_S256_N32,primary,1,256,32,12,prefix,0,0,13.887335,18434.06240290164,13.64192,252.848131,239.206211,7.716329387096774,129.59529717227952,126.55818286432182,0,21159936,287,"[7.745334, 7.655634, 7.643168, 7.873816, 7.761429, 7.569156, 7.656432, 7.647704, 7.574525, 7.543007, 7.627986, 7.711898, 7.7062, 7.963841, 7.575793, 7.553024, 7.575564, 7.544883, 7.520475, 7.673504, 7.586063, 7.715954, 7.529992, 8.368461, 8.909889, 7.726486, 7.63262, 7.623962, 7.478217, 7.552373, 7.929576]"
B1_S256_N32_G12,B1_S256_N32,primary,1,256,32,12,prefix,0,1,13.626607,18786.775020370074,14.063597,256.349547,242.28595,7.815675806451613,127.94798872984587,124.82955548191391,0,21159936,287,"[7.614924, 7.62964, 7.589919, 7.511157, 9.151287, 8.024183, 7.733179, 7.568039, 7.819538, 7.668292, 7.997254, 8.048095, 7.912936, 8.018397, 7.721581, 7.878797, 7.607388, 7.721564, 7.727606, 7.790543, 7.621338, 7.596535, 7.673982, 7.596256, 7.573083, 7.581064, 7.617524, 8.372738, 8.288227, 7.688569, 7.926769]"
B1_S256_N32_G12,B1_S256_N32,primary,1,256,32,12,prefix,0,2,14.00161,18283.611670372196,14.304117,260.829722,246.525605,7.952438870967742,125.74758715225543,122.68540469479164,0,21159936,287,"[7.766075, 7.602892, 7.603968, 8.286041, 8.228856, 7.57125, 7.558139, 7.56307, 8.470781, 11.935868, 9.435963, 7.736045, 7.642375, 7.742671, 7.501416, 7.789597, 7.597586, 7.501024, 7.519685, 7.497005, 7.83447, 7.642875, 7.642508, 8.32267, 8.028963, 8.029862, 7.928183, 7.796743, 7.507922, 7.65059, 7.574431]"
B1_S256_N32_G12,B1_S256_N32,primary,1,256,32,12,prefix,0,3,13.593573,18832.429119260996,14.08853,267.54056,253.45203000000004,8.175871935483872,122.31111346790158,119.60803251663972,0,21159936,287,"[7.577842, 7.679446, 7.956247, 7.94512, 7.517462, 7.631375, 8.136482, 7.739329, 7.63542, 7.688938, 7.682606, 8.264169, 8.087073, 9.968447, 12.332307, 13.630507, 8.22839, 7.608093, 7.922334, 8.0491, 7.623866, 7.55437, 7.570268, 7.642615, 7.590278, 7.488292, 7.95572, 7.608448, 7.705021, 7.634411, 7.7826]"
B1_S256_N32_G12,B1_S256_N32,primary,1,256,32,12,prefix,0,4,13.721922,18656.278617528944,13.638374,263.556802,249.918428,8.06188477419355,124.04047291782742,121.41595192067932,0,21159936,287,"[7.631728, 7.968014, 7.865732, 7.533719, 7.525551, 7.536812, 7.632117, 7.590733, 7.495191, 7.529537, 7.518217, 7.730987, 10.55829, 8.276989, 7.668181, 9.191656, 8.790995, 8.292894, 7.701705, 7.611789, 7.584213, 7.63923, 7.493774, 7.926678, 8.402728, 8.319809, 9.955521, 8.411157, 8.076227, 8.835182, 7.604389]"
B1_S256_N32_G12,B1_S256_N32,primary,1,256,32,12,prefix,1,0,13.840332,18496.666120437,14.18988,254.645816,240.455936,7.7566430967741935,128.9217497213294,125.66473898004276,0,21159936,287,"[7.593842, 7.692368, 7.676218, 7.974956, 7.574499, 7.651575, 7.512588, 7.498468, 7.489113, 7.512167, 7.497664, 7.631506, 7.60033, 7.504049, 7.676472, 8.645608, 8.093227, 9.658796, 8.096763, 8.182907, 7.481019, 7.545794, 7.48063, 7.780957, 7.509214, 7.617579, 7.726846, 7.655926, 7.493846, 7.833862, 7.549212]"
B1_S256_N32_G12,B1_S256_N32,primary,1,256,32,12,prefix,1,1,13.913601,18399.262707044712,14.062908,251.487466,237.424558,7.65885670967742,130.5677907169148,127.24292191961568,0,21159936,287,"[7.799818, 7.770008, 7.601409, 7.476218, 7.48512, 7.660614, 7.491758, 7.646377, 7.555227, 7.537837, 7.732074, 7.511547, 7.477201, 7.766377, 7.635748, 7.799113, 7.522458, 7.550794, 7.580691, 7.515932, 7.445776, 7.501002, 7.681538, 7.548134, 7.555188, 7.674978, 7.828653, 7.538719, 7.501075, 7.565732, 9.44794]"
B1_S256_N32_G12,B1_S256_N32,primary,1,256,32,12,prefix,1,2,13.886595,18435.04473198793,15.230319,251.607553,236.377234,7.625072064516129,131.1463015088839,127.18219154573632,0,21159936,287,"[8.031115, 8.098478, 7.493211, 7.576825, 7.728208, 7.479564, 7.439836, 7.496343, 7.495082, 7.647975, 7.496458, 7.588677, 7.606487, 7.475696, 7.555386, 7.828518, 7.727051, 7.850261, 7.748646, 7.578089, 7.479909, 7.48773, 7.460403, 7.78021, 7.545119, 7.651487, 7.532738, 7.877555, 7.588338, 7.54706, 7.470165]"
B1_S256_N32_G12,B1_S256_N32,primary,1,256,32,12,prefix,1,3,13.616481,18800.74594897169,13.876699,254.045259,240.16856,7.747372903225806,129.0760122807082,125.96180745888276,0,21159936,287,"[7.751494, 7.614752, 7.474831, 7.525275, 7.551302, 7.463373, 7.503995, 7.726018, 7.514356, 7.478429, 7.579205, 8.453943, 9.886135, 7.626642, 7.942837, 7.637696, 7.492601, 7.617537, 7.701574, 7.509279, 7.584348, 7.774761, 7.743732, 7.579454, 7.531507, 7.589844, 7.472732, 7.846261, 7.703737, 7.678389, 8.59147]"
B1_S256_N32_G12,B1_S256_N32,primary,1,256,32,12,prefix,1,4,15.608978,16400.81752950129,15.257278,354.387594,339.130316,10.939687612903226,91.4102884272959,90.2966146156911,0,21159936,287,"[12.378596, 13.543431, 13.630175, 12.878114, 11.858653, 14.285228, 12.903676, 9.811809, 9.681145, 13.417618, 9.637696, 11.136739, 9.543003, 9.498792, 9.713995, 12.081505, 13.072254, 10.646258, 10.206917, 9.904555, 9.647262, 9.670941, 10.384096, 11.542081, 10.591633, 9.887329, 9.49234, 9.547625, 9.559197, 9.479348, 9.47085]"
B3_S64_N32_G0,B3_S64_N32,primary,3,64,32,0,prefix,0,0,414.833156,462.83667836811,414.24099,2055.119945,1640.878955,52.93157919354839,56.676941170227884,46.71260197418793,21012480,0,95,"[50.044214, 50.559174, 49.845644, 48.746017, 49.633909, 48.37733, 49.12769, 48.18872, 57.277663, 49.88928, 49.688275, 49.828234, 50.056858, 48.1587, 48.885375, 48.659284, 52.479119, 76.48153, 48.899516, 49.238339, 70.623589, 80.512208, 50.979446, 51.066741, 50.579784, 50.457699, 58.557517, 52.038845, 51.024426, 50.653751, 50.316078]"
B3_S64_N32_G0,B3_S64_N32,primary,3,64,32,0,prefix,0,1,926.718917,207.18256256335812,1194.064946,3269.728155,2075.663209,66.95687770967741,44.80495660218642,29.36023897069205,21012480,0,95,"[128.950713, 207.096802, 305.424645, 58.107197, 50.21159, 49.393601, 48.145401, 48.496645, 49.337555, 49.515526, 48.784044, 50.258263, 48.373931, 49.043121, 48.340704, 48.839565, 49.463008, 64.951539, 61.101443, 52.255005, 49.828906, 49.602047, 52.699305, 55.005073, 50.887151, 50.668744, 50.564972, 49.639148, 49.088559, 49.536222, 52.048592]"
B3_S64_N32_G0,B3_S64_N32,primary,3,64,32,0,prefix,0,2,408.411763,470.1137856306064,380.416224,1963.839037,1583.422813,51.07815525806451,58.73352286986408,48.88384342672581,21012480,0,95,"[48.357302, 48.739482, 48.561491, 50.288415, 49.101036, 48.958087, 48.317182, 51.372098, 50.280868, 50.370306, 49.802375, 49.737465, 80.836126, 52.000419, 49.545146, 53.131276, 52.760578, 49.288869, 49.735438, 52.38265, 50.452793, 49.674158, 49.093198, 52.221969, 49.335866, 50.465152, 48.885343, 50.283891, 49.380917, 49.77199, 50.286656]"
B3_S64_N32_G0,B3_S64_N32,primary,3,64,32,0,prefix,0,3,424.222738,452.5924303472861,374.150019,1973.28312,1599.133101,51.58493874193549,58.156509887665685,48.64988659103312,21012480,0,95,"[48.833746, 48.22742, 48.959327, 48.804546, 49.37254, 53.186023, 72.617831, 55.574503, 51.481573, 49.723867, 49.585512, 48.255466, 49.100679, 48.767338, 49.213177, 49.711162, 48.861874, 49.164614, 48.341384, 48.836932, 49.363729, 50.018135, 49.105622, 49.748107, 49.600565, 51.43423, 48.999307, 81.397071, 53.3129, 49.717679, 49.811728]"
B3_S64_N32_G0,B3_S64_N32,primary,3,64,32,0,prefix,0,4,376.760719,509.60726614389966,379.509767,1985.915584,1606.405817,51.81954248387097,57.89321665535278,48.3404233157979,21012480,0,95,"[53.809999, 78.806685, 49.538364, 49.817082, 49.420711, 48.689853, 48.767521, 48.766839, 49.978534, 49.557231, 49.964396, 49.207015, 49.176878, 48.720594, 48.858666, 48.52129, 49.112037, 49.769822, 50.16687, 48.765506, 54.89189, 75.526255, 51.719716, 50.785159, 49.948478, 50.301696, 49.151504, 50.814148, 53.082537, 50.963418, 49.800476]"
B3_S64_N32_G0,B3_S64_N32,primary,3,64,32,0,prefix,1,0,408.66625,469.8210336674487,390.736929,1951.586373,1560.8494440000002,50.34998206451613,59.582940787465205,49.19075134370186,21012480,0,95,"[49.670135, 48.252647, 47.973274, 48.110059, 48.010049, 47.464464, 48.999789, 47.992305, 54.448132, 49.246207, 49.247947, 49.830402, 67.990701, 52.212173, 48.676231, 48.443723, 49.358839, 52.925628, 49.74685, 49.247649, 48.673889, 49.162326, 49.874326, 49.334865, 49.784164, 50.597333, 49.609752, 50.636582, 52.884303, 50.427196, 52.013377]"
B3_S64_N32_G0,B3_S64_N32,primary,3,64,32,0,prefix,1,1,406.719886,472.0693691382477,379.004467,3732.513754,3353.509287,108.17771893548388,27.732143268700007,25.719932015553933,21012480,0,95,"[53.790386, 50.382223, 48.893827, 48.264563, 51.49272, 48.261506, 48.337031, 56.716513, 104.943577, 91.090266, 90.696719, 89.49427, 83.902738, 148.455782, 182.293535, 97.662477, 230.116958, 118.345293, 201.934453, 297.335381, 97.078913, 89.16017, 98.666414, 105.554308, 115.96819, 205.083038, 94.746457, 94.586972, 112.113964, 88.604089, 109.532211]"
B3_S64_N32_G0,B3_S64_N32,primary,3,64,32,0,prefix,1,2,402.932509,476.5066002654058,378.115516,2001.071518,1622.956002,52.35341941935484,57.30284732635654,47.97429733843226,21012480,0,95,"[49.186096, 49.691903, 47.873765, 48.315297, 48.148335, 48.255864, 49.042329, 48.632117, 49.704488, 56.523219, 70.15194, 49.270699, 49.312613, 48.746879, 49.016643, 49.278125, 67.37239, 53.758614, 51.327957, 49.975839, 49.433102, 52.587391, 50.634993, 51.039084, 50.310393, 50.201261, 50.594791, 50.507308, 55.645534, 58.842374, 69.570603]"
B3_S64_N32_G0,B3_S64_N32,primary,3,64,32,0,prefix,1,3,384.067505,499.9121183136803,381.322747,1993.165397,1611.84265,51.99492419354839,57.69793968412488,48.16459293568601,21012480,0,95,"[49.537514, 53.660099, 49.721997, 51.523353, 73.169962, 49.101389, 48.975796, 49.414768, 49.020103, 49.330058, 53.75701, 49.33636, 49.348197, 52.059684, 49.27941, 49.990314, 49.373915, 49.026055, 49.633284, 50.266412, 50.073479, 53.950814, 49.87453, 50.00944, 76.682302, 49.823412, 49.950732, 50.018626, 50.198642, 55.022501, 50.707422]"
B3_S64_N32_G0,B3_S64_N32,primary,3,64,32,0,prefix,1,4,375.500593,511.3174348568872,411.141771,2003.063299,1591.921528,51.35230735483871,58.41996503234675,47.92659325740061,21012480,0,95,"[48.946442, 49.82992, 54.076877, 48.894165, 48.928592, 48.818448, 51.211882, 49.176036, 49.668799, 49.781545, 50.069388, 50.968298, 49.469038, 51.224975, 51.015038, 49.646272, 49.945322, 50.38756, 56.175566, 69.630996, 51.455134, 51.301592, 54.256854, 52.540789, 52.488483, 52.977709, 50.015126, 49.413508, 49.293025, 50.364611, 49.94551]"
B3_S64_N32_G3,B3_S64_N32,primary,3,64,32,3,prefix,0,0,302.589812,634.5223546389592,275.245861,1324.517723,1049.271862,33.84747941935484,88.63289235902525,72.47921136348585,15759360,5253120,95,"[31.271943, 34.469114, 32.61477, 32.829415, 32.213931, 31.323026, 30.628456, 31.509989, 31.194058, 30.835148, 31.239705, 31.390427, 30.864476, 31.732585, 32.213076, 31.514486, 61.031479, 32.314256, 60.021588, 31.929873, 34.877036, 31.255888, 31.297503, 31.570301, 31.56819, 32.116822, 31.850774, 31.773597, 32.508533, 32.098224, 35.174339]"
B3_S64_N32_G3,B3_S64_N32,primary,3,64,32,3,prefix,0,1,268.098628,716.1543549562663,293.287146,1361.292956,1068.00581,34.451800322580645,87.07817797358236,70.5211905908077,15759360,5253120,95,"[32.777586, 46.140724, 66.724317, 32.176704, 31.120694, 31.743736, 31.636506, 30.64722, 30.785779, 31.199366, 31.36149, 32.955936, 34.922218, 32.235757, 32.321468, 32.004044, 31.230955, 31.297041, 31.513589, 31.342519, 31.233485, 32.354666, 31.649659, 31.45847, 31.613052, 31.765721, 31.49624, 35.415914, 34.094636, 37.442904, 53.31595]"
B3_S64_N32_G3,B3_S64_N32,primary,3,64,32,3,prefix,0,2,268.689889,714.5784335784962,268.577431,1285.781415,1017.203984,32.81303174193548,91.42708980974656,74.66276839909061,15759360,5253120,95,"[31.353487, 31.822233, 30.101898, 30.59901, 30.537035, 30.590789, 31.042113, 30.577727, 31.298341, 30.903329, 35.168226, 32.401644, 30.762556, 31.637069, 47.496668, 39.14207, 34.717706, 31.218313, 31.520539, 31.945425, 31.44416, 31.589855, 32.589079, 33.033061, 32.330255, 35.282324, 33.890655, 33.874102, 33.277449, 32.779743, 32.250452]"
B3_S64_N32_G3,B3_S64_N32,primary,3,64,32,3,prefix,0,3,265.51584,723.1206996915889,448.06587,3120.953626,2672.887756,86.22218567741936,34.79382918015806,30.75982904720033,15759360,5253120,95,"[145.715421, 74.30966, 361.816521, 130.156917, 291.551445, 183.963309, 60.886036, 100.021052, 67.574519, 110.693696, 88.210031, 84.101418, 101.597926, 66.51557, 64.499912, 81.734252, 61.280023, 69.815233, 57.386841, 68.42812, 74.327747, 33.458453, 32.760637, 31.996837, 31.94855, 32.519195, 31.562324, 31.947841, 35.214147, 34.764632, 32.102146]"
B3_S64_N32_G3,B3_S64_N32,primary,3,64,32,3,prefix,0,4,275.636954,696.5684289197304,299.461319,1324.881147,1025.419828,33.07805896774194,90.69455988713337,72.45932981790705,15759360,5253120,95,"[31.642764, 31.48505, 33.018932, 32.138977, 31.890596, 32.086879, 30.925678, 31.364257, 31.097088, 30.94376, 32.750333, 34.802072, 31.029778, 31.205041, 31.433728, 31.211686, 31.456216, 31.109994, 35.242757, 32.379612, 31.889526, 32.139654, 33.367444, 32.531247, 34.924628, 55.692725, 34.801262, 32.868007, 32.265784, 32.730859, 32.967395]"
B3_S64_N32_G3,B3_S64_N32,primary,3,64,32,3,prefix,1,0,686.630682,279.62630426118943,1033.973931,2657.422104,1623.4481730000002,52.36929590322581,57.28547516742931,36.1252357521596,15759360,5253120,95,"[64.71024, 61.490008, 67.162772, 121.219956, 170.90556, 66.004403, 74.053312, 99.401947, 73.994516, 149.698982, 31.261275, 33.669842, 31.331987, 30.902918, 31.440674, 31.615845, 31.631788, 31.720466, 32.095129, 31.575395, 32.082941, 32.805488, 32.322319, 32.042301, 31.563893, 31.517357, 31.779756, 32.320997, 31.418128, 32.883868, 36.796416]"
B3_S64_N32_G3,B3_S64_N32,primary,3,64,32,3,prefix,1,1,296.240338,648.1224039111108,267.674346,1282.424856,1014.75051,32.73388741935484,91.6481431480138,74.85818724648924,15759360,5253120,95,"[31.226215, 31.262366, 30.742633, 31.442918, 31.340532, 31.629601, 31.838459, 31.637455, 31.445198, 32.024741, 31.105163, 30.576185, 32.206402, 34.622702, 31.878158, 31.886253, 51.500031, 38.204443, 31.637655, 31.42939, 31.645922, 32.191475, 32.356652, 31.503908, 32.509221, 35.245711, 31.580334, 32.399859, 31.868332, 31.764815, 32.020817]"
B3_S64_N32_G3,B3_S64_N32,primary,3,64,32,3,prefix,1,2,266.055137,721.6549252345388,272.144635,1287.051191,1014.906556,32.73892116129032,91.63405187422988,74.58910777698819,15759360,5253120,95,"[41.936606, 48.456993, 30.958848, 31.149717, 30.60379, 30.598976, 30.77462, 31.113151, 34.397272, 30.817513, 31.279328, 30.577153, 30.83292, 31.251131, 31.551481, 31.345836, 31.696737, 32.264258, 31.012564, 31.249496, 31.228999, 31.622816, 32.244291, 32.444387, 31.735909, 31.508668, 36.410178, 32.550605, 33.18624, 35.95894, 32.120364]"
B3_S64_N32_G3,B3_S64_N32,primary,3,64,32,3,prefix,1,3,299.289077,641.5202383079286,260.34437,1270.913939,1010.569569,32.59901835483871,92.02731098664222,75.53619254151559,15759360,5253120,95,"[31.806581, 31.300975, 31.118111, 30.730185, 31.51251, 30.89954, 30.445058, 30.296425, 33.006282, 35.034515, 30.928985, 32.038537, 34.066891, 31.103365, 31.003094, 31.133973, 31.442841, 49.099629, 39.859951, 31.104505, 31.412883, 32.774353, 34.293793, 32.182222, 31.531231, 31.727611, 31.643782, 31.807143, 31.586094, 31.777354, 31.872719]"
B3_S64_N32_G3,B3_S64_N32,primary,3,64,32,3,prefix,1,4,271.677132,706.7212414477344,265.744434,1303.503442,1037.759008,33.47609703225807,89.61618187177422,73.64767664341926,15759360,5253120,95,"[31.539843, 42.913687, 44.584181, 32.027018, 35.673485, 32.262592, 31.210379, 31.349327, 30.72984, 31.377518, 31.075441, 30.864445, 31.987102, 31.789957, 31.543774, 32.420339, 32.210182, 31.749653, 32.246932, 46.758577, 31.579406, 35.389645, 34.255055, 32.459951, 31.760696, 34.820211, 31.705572, 32.587544, 32.25432, 32.667407, 31.937986]"
B3_S64_N32_G6,B3_S64_N32,primary,3,64,32,6,prefix,0,0,189.65659,1012.356069462179,208.843251,965.769352,756.926101,24.416971,122.86536278394236,99.4026159571069,10506240,10506240,95,"[24.295964, 26.071957, 27.633583, 24.158387, 23.813369, 24.293811, 23.711148, 23.730419, 23.974436, 23.613506, 24.021453, 23.713378, 23.128265, 23.938347, 23.737825, 23.625399, 23.965873, 23.772034, 23.871593, 24.246509, 24.852705, 24.454141, 24.900661, 24.378392, 24.787429, 24.295356, 24.218854, 24.493681, 28.091445, 24.33766, 24.772529]"
B3_S64_N32_G6,B3_S64_N32,primary,3,64,32,6,prefix,0,1,216.156386,888.2457907119154,189.769212,953.742379,763.973167,24.64429570967742,121.73202413010928,100.656112293821,10506240,10506240,95,"[25.288111, 24.497908, 24.384443, 23.811527, 24.060778, 23.601982, 23.389169, 24.184868, 23.851582, 23.70566, 24.191499, 23.853149, 23.935591, 24.170005, 23.926564, 24.446237, 24.026412, 24.498306, 23.575654, 23.92941, 23.637897, 24.076561, 28.412017, 25.032665, 24.479778, 26.747418, 24.032123, 24.435742, 24.722472, 25.026488, 32.013192]"
B3_S64_N32_G6,B3_S64_N32,primary,3,64,32,6,prefix,0,2,229.12122,837.9843647829739,188.254734,972.88516,784.630426,25.310658903225807,118.5271395529594,98.67557235635088,10506240,10506240,95,"[23.978478, 23.922524, 23.936451, 24.018565, 23.96061, 23.835959, 23.86701, 23.679993, 24.216576, 23.425345, 23.377075, 23.540391, 23.806292, 23.864509, 23.685095, 26.979979, 24.128091, 23.86791, 26.221961, 23.657333, 23.793056, 25.444581, 24.595519, 24.30762, 25.166246, 24.543459, 50.712084, 26.366745, 28.912539, 24.561557, 24.229851]"
B3_S64_N32_G6,B3_S64_N32,primary,3,64,32,6,prefix,0,3,184.199404,1042.3486495102884,188.460252,970.941417,782.481165,25.24132790322581,118.8527010742808,98.87311254742777,10506240,10506240,95,"[24.560092, 24.279238, 24.297482, 24.130721, 23.642876, 23.866196, 23.535656, 24.236383, 27.747245, 23.966773, 24.15441, 26.127489, 23.490635, 24.191451, 24.316171, 24.039768, 24.038992, 23.945105, 23.75864, 24.237197, 24.009399, 41.797873, 33.81099, 24.714998, 24.637173, 24.328648, 24.944751, 24.092132, 24.318132, 24.460446, 24.77596]"
B3_S64_N32_G6,B3_S64_N32,primary,3,64,32,6,prefix,0,4,193.775767,990.8359697009998,193.324194,978.275827,784.951633,25.32102041935484,118.47863752389952,98.13183291505372,10506240,10506240,95,"[24.483849, 28.562219, 24.502386, 24.312713, 26.878318, 23.869804, 23.579817, 24.137847, 23.764071, 24.00583, 24.101035, 23.901175, 23.951355, 23.723918, 23.803223, 28.579309, 43.821868, 29.561395, 24.364979, 24.215233, 24.332593, 24.075638, 24.307333, 24.676204, 24.448282, 24.115376, 24.250239, 24.31041, 24.24192, 23.970574, 24.075478]"
B3_S64_N32_G6,B3_S64_N32,primary,3,64,32,6,prefix,1,0,185.669764,1034.0940596014332,181.946269,966.320692,784.374423,25.30240074193548,118.5658242708916,99.34590120522846,10506240,10506240,95,"[24.43621, 24.058016, 24.358822, 24.178582, 24.477672, 24.460206, 23.894407, 23.389805, 23.704888, 23.62501, 27.227538, 26.539022, 23.989361, 23.849405, 31.647312, 40.715871, 28.034934, 25.696693, 23.834221, 24.081781, 24.009128, 24.406501, 24.155773, 24.162254, 23.993029, 24.209299, 24.642206, 24.787131, 24.803775, 24.35219, 24.626282]"
B3_S64_N32_G6,B3_S64_N32,primary,3,64,32,6,prefix,1,1,184.64916,1039.8097668031637,182.247346,961.643281,779.395935,25.14180435483871,119.32317814821552,99.82911740429454,10506240,10506240,95,"[24.793968, 24.236172, 23.88409, 23.887909, 29.39143, 24.18973, 24.403333, 23.922057, 23.413338, 23.477012, 40.027629, 35.283979, 23.925993, 24.20856, 24.361383, 23.787822, 24.006908, 23.842712, 23.34323, 23.756588, 24.057619, 24.364738, 24.499542, 24.158855, 24.202269, 23.776407, 24.597149, 24.549725, 24.054688, 24.383941, 24.580952]"
B3_S64_N32_G6,B3_S64_N32,primary,3,64,32,6,prefix,1,2,188.118151,1020.6351645461368,194.035425,1001.839359,807.8039339999999,26.058191419354834,115.12694613839304,95.8237457308762,10506240,10506240,95,"[25.249391, 24.990721, 24.251275, 24.529615, 27.312797, 33.957598, 41.17276, 24.283485, 24.286204, 24.771899, 24.095014, 24.03972, 24.384075, 24.272912, 24.086517, 24.580612, 26.219018, 26.790378, 26.699655, 27.281218, 26.437169, 25.427162, 26.480119, 25.763971, 26.072193, 25.696577, 25.528386, 24.754179, 24.85639, 24.54218, 24.964219]"
B3_S64_N32_G6,B3_S64_N32,primary,3,64,32,6,prefix,1,3,196.374502,977.723676162397,192.9532,975.200085,782.2468849999999,25.23377048387097,118.88829701124348,98.44133678474812,10506240,10506240,95,"[47.949261, 24.537424, 24.189446, 24.123599, 24.178271, 24.679807, 23.636923, 24.050884, 23.764481, 24.280111, 23.792587, 23.79286, 23.944515, 24.050456, 23.907725, 24.099068, 23.754265, 23.815571, 23.448702, 24.598052, 24.006136, 24.731965, 24.385594, 23.983178, 24.176768, 24.785064, 25.288638, 25.465821, 25.265738, 24.805341, 30.730883]"
B3_S64_N32_G6,B3_S64_N32,primary,3,64,32,6,prefix,1,4,198.447854,967.5085728062344,215.330202,976.02678,760.696578,24.538599290322583,122.25636697947654,98.35795694048475,10506240,10506240,95,"[24.78409, 24.42422, 23.924625, 24.311316, 24.050818, 23.870191, 23.73462, 23.517076, 24.252802, 23.947103, 23.626789, 23.963231, 23.991439, 23.854634, 23.925699, 23.887685, 23.762896, 23.770623, 24.591999, 24.713502, 24.841818, 25.009978, 24.743547, 26.784988, 28.447282, 24.701896, 24.259851, 23.951126, 24.416061, 27.764607, 24.842158]"
B3_S64_N32_G9,B3_S64_N32,primary,3,64,32,9,prefix,0,0,105.968503,1811.859133274724,103.532669,634.575077,531.042408,17.130400258064515,175.1272565034015,151.28233597488105,5253120,15759360,95,"[17.892776, 19.772603, 19.297405, 17.19058, 17.403279, 17.066868, 17.667878, 17.036271, 16.842562, 16.707263, 16.51455, 16.428725, 16.667914, 17.422808, 16.605018, 16.890374, 16.468602, 16.874703, 18.514161, 16.614988, 16.848063, 16.601243, 16.851315, 16.9119, 16.862473, 16.682094, 16.750889, 17.192635, 16.813946, 16.7666, 16.856453]"
B3_S64_N32_G9,B3_S64_N32,primary,3,64,32,9,prefix,0,1,114.171214,1681.6848422054966,117.538157,666.992908,549.4547510000001,17.724346806451617,169.25870570914398,143.92956633955694,5253120,15759360,95,"[29.708737, 16.947998, 16.825738, 16.877178, 16.700718, 16.630068, 16.713983, 16.541403, 17.089881, 16.565673, 16.664096, 16.773783, 16.56168, 26.958384, 19.105387, 18.747016, 16.967296, 16.945567, 16.81162, 17.175295, 16.861552, 17.385212, 16.794201, 16.869595, 16.667102, 17.101697, 16.843341, 16.699477, 16.742707, 16.807564, 17.344959]"
B3_S64_N32_G9,B3_S64_N32,primary,3,64,32,9,prefix,0,2,108.117256,1775.8497311474498,107.515462,659.314599,551.7991370000001,17.799972161290324,168.53958943397186,145.60575504562732,5253120,15759360,95,"[17.438513, 17.291942, 16.738047, 18.639337, 16.665765, 16.836399, 16.619236, 16.780006, 16.712027, 16.924026, 16.595485, 16.924515, 16.852558, 16.900398, 16.681796, 32.27818, 25.513892, 17.050186, 16.750417, 16.610434, 16.545779, 17.07906, 16.764837, 16.535731, 16.732229, 16.60077, 16.543645, 18.181914, 19.130197, 17.610597, 17.245565]"
B3_S64_N32_G9,B3_S64_N32,primary,3,64,32,9,prefix,0,3,104.02496,1845.710875543716,101.996894,626.240077,524.243183,16.91107041935484,177.39858717438008,153.29584216310064,5253120,15759360,95,"[17.552473, 19.663069, 18.251022, 16.764013, 16.217969, 16.697108, 16.508707, 16.896562, 16.366921, 16.427122, 16.671514, 16.616207, 16.457865, 17.06747, 16.321168, 16.624022, 16.704386, 18.950776, 16.619073, 16.50164, 16.569559, 17.152751, 16.465068, 16.506687, 16.671317, 17.496411, 16.804716, 17.003336, 16.61041, 16.515669, 16.542198]"
B3_S64_N32_G9,B3_S64_N32,primary,3,64,32,9,prefix,0,4,134.087907,1431.8964647572582,108.671055,636.655554,527.984499,17.031758032258065,176.1415347915356,150.78797223529756,5253120,15759360,95,"[17.555521, 17.175637, 17.032745, 17.208613, 16.77123, 16.864946, 16.965738, 16.925193, 16.712646, 16.798498, 17.041912, 17.118196, 16.862165, 16.679657, 16.71469, 17.159613, 19.194364, 16.818021, 16.9105, 17.010401, 17.428922, 16.770695, 16.712493, 17.265948, 17.140328, 17.399018, 16.713188, 16.798463, 16.599424, 16.80497, 16.804856]"
