case_id,workload_id,kind,batch_size,sequence_length,new_tokens,gpu_layers,layout,block,trial,prefill_ms,prefill_input_tokens_per_s,ttft_ms,generation_ms,decode_ms,decode_tpot_ms,decode_generated_tokens_per_s,generation_generated_tokens_per_s,final_kv_cpu_bytes,final_kv_gpu_bytes,final_cached_positions,decode_step_ms_json,cpu_threads
B1_S128_N32_G12,B1_S128_N32,historical_control,1,128,32,12,prefix,0,0,12.237374,10459.760402844597,11.833358,377.514285,365.680927,11.79615893548387,84.77335762168421,84.76500432294901,0,11722752,159,"[12.555442, 14.883168, 12.695087, 13.012686, 10.778312, 12.974586, 13.465811, 15.659999, 13.475534, 13.774399, 10.25528, 11.261658, 12.412399, 14.846624, 12.801193, 9.969326, 10.667586, 9.90254, 10.239604, 9.944923, 10.134694, 9.942321, 10.155897, 9.965295, 10.152347, 13.141841, 11.201493, 12.393171, 10.828229, 11.176715, 10.982327]",2
B1_S128_N32_G12,B1_S128_N32,historical_control,1,128,32,12,prefix,0,1,12.374753,10343.640798325428,12.174132,408.77307,396.598938,12.79351412903226,78.1646066838434,78.28304345000026,0,11722752,159,"[11.333188, 11.533699, 11.102152, 11.10495, 11.082012, 11.009306, 10.728402, 10.827584, 11.526959, 16.837747, 19.976114, 17.57778, 17.586098, 12.648548, 13.004807, 14.24265, 12.329359, 11.683415, 13.182965, 10.052392, 11.07155, 12.592249, 12.911222, 13.284416, 12.831624, 13.506688, 11.432816, 12.213369, 12.529167, 12.698344, 12.125769]",2
B1_S128_N32_G12,B1_S128_N32,historical_control,1,128,32,12,prefix,0,2,12.929482,9899.855230085785,13.044611,306.758241,293.71363,9.474633225806452,105.54498270985926,104.31667588027408,0,11722752,159,"[12.096815, 12.115885, 11.850921, 14.008186, 13.526953, 13.537006, 13.310649, 11.722702, 10.405432, 9.572647, 8.143693, 8.166396, 10.401392, 11.0245, 8.458079, 7.635141, 7.68052, 7.472885, 8.039, 7.5224, 7.567307, 7.910971, 7.595231, 7.647473, 7.625253, 7.624234, 7.888042, 7.557812, 7.485852, 8.743637, 9.351465]",2
B1_S128_N32_G12,B1_S128_N32,historical_control,1,128,32,12,prefix,0,3,10.480222,12213.481737314343,10.390338,259.203593,248.81325500000003,8.026234032258065,124.59143304081609,123.45507880363373,0,11722752,159,"[7.956655, 7.847731, 7.954167, 8.205894, 8.35294, 8.475064, 8.118128, 8.031571, 7.922757, 8.099582, 8.273227, 7.931134, 7.894593, 7.726289, 7.862332, 7.986103, 7.605763, 7.84315, 7.839723, 7.69634, 7.921148, 8.319369, 8.149103, 7.795016, 8.10023, 8.173201, 8.106878, 8.310328, 8.067671, 8.061896, 8.160834]",2
B1_S128_N32_G12,B1_S128_N32,historical_control,1,128,32,12,prefix,0,4,10.317275,12406.37668376582,9.516958,268.752153,259.23519500000003,8.362425645161291,119.58252813627408,119.06881356221172,0,11722752,159,"[8.308001, 8.58158, 8.158805, 8.144585, 7.706844, 8.028431, 8.263183, 7.967161, 7.803304, 8.08065, 8.359351, 8.057211, 7.590314, 7.845659, 7.808016, 7.671273, 7.845541, 7.686831, 7.645629, 8.416262, 12.264872, 13.637853, 10.340937, 7.895506, 7.733199, 7.874436, 8.019241, 7.979048, 7.601949, 7.679372, 8.215814]",2
B1_S128_N32_G12,B1_S128_N32,historical_control,1,128,32,12,prefix,3,0,9.339473,13705.270093933566,8.770114,264.740405,255.970291,8.257106161290322,121.10780465534572,120.87312475026243,0,11722752,159,"[8.040057, 7.947923, 9.818348, 8.294413, 8.033136, 7.667741, 7.798419, 8.097879, 7.821946, 7.89525, 9.551513, 8.005634, 7.823953, 7.694929, 7.932302, 7.854079, 7.840197, 7.900308, 7.759914, 8.499698, 8.868004, 8.840382, 8.611667, 8.057228, 8.288558, 10.105726, 8.38668, 7.848335, 8.069681, 8.060864, 8.530529]",2
B1_S128_N32_G12,B1_S128_N32,historical_control,1,128,32,12,prefix,3,1,9.303622,13758.08260481778,9.015521,253.442421,244.4269,7.884738709677419,126.82728455828716,126.2614201432364,0,11722752,159,"[8.650848, 8.323763, 8.22826, 7.9796, 7.917317, 7.835476, 8.26564, 8.207033, 8.04517, 7.5988, 7.725802, 7.707672, 7.840022, 7.617532, 7.769081, 7.793946, 7.896025, 7.599855, 7.753784, 7.689972, 7.691951, 7.761532, 7.595433, 7.981619, 7.836042, 7.830222, 7.576614, 7.673464, 8.046929, 7.695597, 8.266633]",2
B1_S128_N32_G12,B1_S128_N32,historical_control,1,128,32,12,prefix,3,2,8.968999,14271.380786194755,8.942041,274.60651,265.664469,8.569821580645161,116.6885436983295,116.53037650127084,0,11722752,159,"[10.109295, 10.880738, 9.804976, 7.654037, 8.011153, 7.734174, 7.76182, 7.781006, 8.217547, 7.857526, 8.116928, 7.958648, 7.745469, 7.976286, 8.05405, 7.865126, 7.750653, 8.464655, 7.709124, 8.130581, 7.807146, 7.852186, 8.375971, 7.912672, 7.971318, 7.957211, 7.806766, 7.805046, 8.53271, 12.686955, 15.341218]",2
B1_S128_N32_G12,B1_S128_N32,historical_control,1,128,32,12,prefix,3,3,16.218481,7892.231091185419,11.49181,287.774373,276.28256300000004,8.912340741935486,112.2039685146543,111.19822681361552,0,11722752,159,"[11.845509, 8.071176, 8.038327, 8.125889, 9.772278, 12.753897, 10.434297, 12.54313, 12.911345, 11.473876, 9.493135, 8.542306, 7.826136, 7.635235, 8.095956, 7.891769, 7.838577, 7.806587, 8.070483, 7.781904, 9.72954, 8.364236, 8.065549, 7.679455, 8.163121, 7.599307, 8.074393, 8.022583, 8.118946, 7.797645, 7.690623]",2
B1_S128_N32_G12,B1_S128_N32,historical_control,1,128,32,12,prefix,3,4,8.715332,14686.761215751734,8.614238,266.643167,258.028929,8.323513838709678,120.14156753718107,120.01057578197756,0,11722752,159,"[7.740879, 7.731651, 7.758489, 7.690729, 7.938211, 8.098292, 8.165825, 8.079419, 8.028056, 8.101166, 9.370184, 7.930691, 9.986062, 11.339475, 9.599301, 8.415697, 8.045772, 7.822731, 8.874178, 7.898123, 8.188459, 7.925231, 8.418093, 7.904779, 8.257482, 7.914613, 8.255212, 8.399589, 7.883792, 7.988568, 8.252899]",2
